timestamp,USD,hashrate,activeAccounts
2016-08-17T00:00:00Z,6.352628001,41.7286156,13.16859981
2016-08-18T00:00:00Z,6.351992617,41.95048999,13.17868322
2016-08-19T00:00:00Z,6.352081531,41.96005656,13.13969629
2016-08-20T00:00:00Z,6.364195038,41.95963701,13.11338318
2016-08-21T00:00:00Z,6.363483295,42.0127248,13.00983725
2016-08-22T00:00:00Z,6.370809817,41.98365538,13.17442628
2016-08-23T00:00:00Z,6.366711641,41.90599826,13.14689012
2016-08-24T00:00:00Z,6.36101845,41.94466252,13.14985791
2016-08-25T00:00:00Z,6.35562594,41.76865799,13.10110093
2016-08-26T00:00:00Z,6.360870145,41.80016883,13.08915813
2016-08-27T00:00:00Z,6.344674232,41.87998316,13.03080495
2016-08-28T00:00:00Z,6.354536366,41.94983626,12.96685044
2016-08-29T00:00:00Z,6.350712108,41.92176709,13.12271931
2016-08-30T00:00:00Z,6.354829145,42.03171754,13.21583368
2016-08-31T00:00:00Z,6.347733347,41.83748,13.11830515
2016-09-01T00:00:00Z,6.350110839,41.87041553,13.09488118
2016-09-02T00:00:00Z,6.354371625,41.96706889,13.07656234
2016-09-03T00:00:00Z,6.39474535,41.76795985,13.0489321
2016-09-04T00:00:00Z,6.415788667,42.11679218,12.99217041
2016-09-05T00:00:00Z,6.407050548,41.87496094,13.20286075
2016-09-06T00:00:00Z,6.414086379,41.85885608,13.16030443
2016-09-07T00:00:00Z,6.421717448,41.93767622,13.17261723
2016-09-08T00:00:00Z,6.441536001,41.90780253,13.12305914
2016-09-09T00:00:00Z,6.433393374,41.88574034,13.10555287
2016-09-10T00:00:00Z,6.434970491,41.97281998,13.0080675
2016-09-11T00:00:00Z,6.407413515,42.03303464,13.03598162
2016-09-12T00:00:00Z,6.409059648,42.04052268,13.14314004
2016-09-13T00:00:00Z,6.410650139,42.06766025,13.18124719
2016-09-14T00:00:00Z,6.411383084,41.9970367,13.10531081
2016-09-15T00:00:00Z,6.405681855,41.99213035,13.11109816
2016-09-16T00:00:00Z,6.409745967,41.89172175,13.07008433
2016-09-17T00:00:00Z,6.408341845,42.05002605,13.14099277
2016-09-18T00:00:00Z,6.415006061,41.94063706,13.0464732
2016-09-19T00:00:00Z,6.411028389,41.85436899,13.13259882
2016-09-20T00:00:00Z,6.40816755,41.95738004,13.1868994
2016-09-21T00:00:00Z,6.391225455,42.06714243,13.15055814
2016-09-22T00:00:00Z,6.38917269,41.90526707,13.11549988
2016-09-23T00:00:00Z,6.399557038,41.8756729,13.09981302
2016-09-24T00:00:00Z,6.398652556,42.06920087,13.06863554
2016-09-25T00:00:00Z,6.397765736,42.20749982,13.05156745
2016-09-26T00:00:00Z,6.407210271,42.07223167,13.19960031
2016-09-27T00:00:00Z,6.404596716,42.12837173,13.2162744
2016-09-28T00:00:00Z,6.40507393,42.02761914,13.21198468
2016-09-29T00:00:00Z,6.406667117,41.9737713,13.22329048
2016-09-30T00:00:00Z,6.411675333,41.98835838,13.2347291
2016-10-01T00:00:00Z,6.422343612,42.07085002,13.1189917
2016-10-02T00:00:00Z,6.415399245,42.01595945,13.0438525
2016-10-03T00:00:00Z,6.41800654,42.00664458,13.35145083
2016-10-04T00:00:00Z,6.411413511,42.07607508,13.30632359
2016-10-05T00:00:00Z,6.41628171,42.14225125,13.28024196
2016-10-06T00:00:00Z,6.415679425,42.09884758,13.33951622
2016-10-07T00:00:00Z,6.426004091,41.99551619,13.26591465
2016-10-08T00:00:00Z,6.428107071,42.17674204,13.21650378
2016-10-09T00:00:00Z,6.422679878,42.16783008,13.14193264
2016-10-10T00:00:00Z,6.426302793,41.91838326,13.15050759
2016-10-11T00:00:00Z,6.464655612,42.02025272,13.30711365
2016-10-12T00:00:00Z,6.45487638,42.0624464,13.2080951
2016-10-13T00:00:00Z,6.454142694,41.94917774,13.21336063
2016-10-14T00:00:00Z,6.458410053,41.99378706,13.18415814
2016-10-15T00:00:00Z,6.456325851,42.04862228,13.1250737
2016-10-16T00:00:00Z,6.462144556,41.95934579,13.08632783
2016-10-17T00:00:00Z,6.458708714,41.9234278,13.21844599
2016-10-18T00:00:00Z,6.454021258,42.13264827,13.2849736
2016-10-19T00:00:00Z,6.443600591,41.94205642,13.03867085
2016-10-20T00:00:00Z,6.443673003,41.97337886,13.34421489
2016-10-21T00:00:00Z,6.446481881,42.19022109,13.27819379
2016-10-22T00:00:00Z,6.480775579,42.08818652,13.17001957
2016-10-23T00:00:00Z,6.4774427,42.05203835,13.17178001
2016-10-24T00:00:00Z,6.475082852,42.03203764,13.27361386
2016-10-25T00:00:00Z,6.480987173,42.01157267,13.33419034
2016-10-26T00:00:00Z,6.513487724,41.99222435,13.32756778
2016-10-27T00:00:00Z,6.533029902,42.19733035,13.48932602
2016-10-28T00:00:00Z,6.534509935,42.06814895,13.25371615
2016-10-29T00:00:00Z,6.570901457,42.06567317,13.20239008
2016-10-30T00:00:00Z,6.547565735,42.19739725,13.0655115
2016-10-31T00:00:00Z,6.546885198,42.07020771,13.27050921
2016-11-01T00:00:00Z,6.592746794,42.04321183,13.30858565
2016-11-02T00:00:00Z,6.609533324,41.96368978,13.27910042
2016-11-03T00:00:00Z,6.53372272,42.11572435,13.29346051
2016-11-04T00:00:00Z,6.556869235,41.82472202,13.21321819
2016-11-05T00:00:00Z,6.558900065,42.06397997,13.22845882
2016-11-06T00:00:00Z,6.574130744,42.11672258,13.16091848
2016-11-07T00:00:00Z,6.555472534,42.04410572,13.35119154
2016-11-08T00:00:00Z,6.566521941,42.2088043,13.40435077
2016-11-09T00:00:00Z,6.580969983,42.08275163,13.32882455
2016-11-10T00:00:00Z,6.569912105,42.1839509,13.3237847
2016-11-11T00:00:00Z,6.574573447,42.177911,13.23111733
2016-11-12T00:00:00Z,6.556949764,42.21142922,13.25640464
2016-11-13T00:00:00Z,6.554486159,42.0229282,13.19776765
2016-11-14T00:00:00Z,6.558009808,42.21633906,13.35803927
2016-11-15T00:00:00Z,6.568422434,42.12892395,13.38932628
2016-11-16T00:00:00Z,6.60305117,42.22193842,13.33080417
2016-11-17T00:00:00Z,6.593493942,42.13927679,13.34921684
2016-11-18T00:00:00Z,6.618022997,42.13463063,13.3461867
2016-11-19T00:00:00Z,6.621098418,42.13445735,13.2684911
2016-11-20T00:00:00Z,6.592815738,42.06023117,13.2697242
2016-11-21T00:00:00Z,6.601976364,42.09028337,13.32040079
2016-11-22T00:00:00Z,6.617404099,42.06702226,13.31966221
2016-11-23T00:00:00Z,6.608832031,42.17787648,13.37882874
2016-11-24T00:00:00Z,6.603416052,42.25682466,13.50750876
2016-11-25T00:00:00Z,6.606322351,42.19774117,13.4335603
2016-11-26T00:00:00Z,6.596986674,42.20895246,13.40645602
2016-11-27T00:00:00Z,6.591480306,42.15556519,13.25660052
2016-11-28T00:00:00Z,6.592925567,42.27097728,13.47130469
2016-11-29T00:00:00Z,6.59590492,42.18269237,13.38463071
2016-11-30T00:00:00Z,6.609848171,42.13988981,13.36433025
2016-12-01T00:00:00Z,6.624281742,42.16365023,13.29792547
2016-12-02T00:00:00Z,6.646115382,42.15200022,13.50412169
2016-12-03T00:00:00Z,6.642070655,42.34205118,13.46400509
2016-12-04T00:00:00Z,6.639900923,42.19912409,13.37647988
2016-12-05T00:00:00Z,6.622529285,42.21841411,13.41509418
2016-12-06T00:00:00Z,6.632672499,42.21002357,13.52584251
2016-12-07T00:00:00Z,6.639911684,42.34476275,13.55106834
2016-12-08T00:00:00Z,6.642649936,42.26984626,13.38722913
2016-12-09T00:00:00Z,6.649568255,42.09773004,13.33065153
2016-12-10T00:00:00Z,6.653423914,42.05913601,13.29516308
2016-12-11T00:00:00Z,6.645597706,42.41927081,13.25029562
2016-12-12T00:00:00Z,6.657109835,42.24907008,13.3646615
2016-12-13T00:00:00Z,6.655588155,42.38131121,13.40551169
2016-12-14T00:00:00Z,6.656133427,42.1567472,13.33673416
2016-12-15T00:00:00Z,6.654309643,42.07851702,13.32390896
2016-12-16T00:00:00Z,6.660480289,42.19761835,13.36576906
2016-12-17T00:00:00Z,6.670671939,42.22624269,13.2792902
2016-12-18T00:00:00Z,6.67258259,42.20338323,13.24432611
2016-12-19T00:00:00Z,6.673280707,42.29948249,13.39900978
2016-12-20T00:00:00Z,6.683615567,42.19873473,13.38649531
2016-12-21T00:00:00Z,6.725393755,42.34282347,13.46485887
2016-12-22T00:00:00Z,6.754175141,42.3358712,13.43455902
2016-12-23T00:00:00Z,6.8203099,42.29490002,13.39941161
2016-12-24T00:00:00Z,6.793986421,42.19820178,13.21914157
2016-12-25T00:00:00Z,6.796696781,42.37582354,13.06201872
2016-12-26T00:00:00Z,6.803884918,42.2322601,13.28787104
